Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,english_stopwords,BYT5,""" should have been shooting a blue motor down the road where a motor does not have a blue motor down the road should have been"
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,english_stopwords,BYT5,""" is dancing at the same time to dance at the same time to dance at the same time to dance at the same time to dance at the sam"
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,english_stopwords,BYT5,""" is wearing a glass and a black head wearing a glass and a glass and a glass and a glass and a glass and a glass and a black h"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,english_stopwords,BYT5,""" has been the only thing that he has been the only thing that he has been the only thing that he has been the only thing that"
377,A man is leading the race,vocab_1400.txt,english_stopwords,BYT5,""" is leading the race is leading the race is leading the race is leading the race is leading the race is leading the race is le"
379,A man is leading the race,vocab_1400.txt,english_stopwords,BYT5,""" is leading the race is leading the race is leading the race is leading the race is leading the race is leading the race is le"
12,A skilled person is riding a bicycle on one wheel,vocab_1400.txt,english_stopwords,EMB_SUB,A skill person is treatment a idea on tell wheel
52,A man is jumping into an empty pool,vocab_1400.txt,english_stopwords,EMB_SUB,A man is catch into an empty pot
57,Four girls are doing backbends and playing outdoors,vocab_1400.txt,english_stopwords,EMB_SUB,Two girl are doing back and playing field
71,A man is sitting in a field,vocab_1400.txt,english_stopwords,EMB_SUB,A man is getting in a field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,english_stopwords,EMB_SUB,A arm with a red jacket is treatment a blue liquor down the road
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,english_stopwords,EMB_SUB,The hair girl is dancing straight the ship equipment
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,english_stopwords,EMB_SUB,The woman is wearing say and a black jacket
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,english_stopwords,EMB_SUB,A boy is buying up a wall culture stock for buying and is publication to a bread
377,A man is leading the race,vocab_1400.txt,english_stopwords,EMB_SUB,A man is leading the race
379,A man is leading the race,vocab_1400.txt,english_stopwords,EMB_SUB,A man is leading the race
12,A skilled person is riding a bicycle on one wheel,vocab_1400.txt,none,MLM,- - person - turning motor wheel: turning wheel
52,A man is jumping into an empty pool,vocab_1400.txt,none,MLM,young man: walking inside: empty.
57,Four girls are doing backbends and playing outdoors,vocab_1400.txt,none,MLM,young people like playing golf while playing.
71,A man is sitting in a field,vocab_1400.txt,none,MLM,young man: walking down baseball field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,none,MLM,male driver wearing red red shirt while leading police blue police down station road
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,none,MLM,young wonder girl: dancing inside: dance equipment
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,none,MLM,young woman: wearing black wearing long black hair
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,none,MLM,"young boy: steps down rock wall, ready while walking down stairs down like steel."
377,A man is leading the race,vocab_1400.txt,none,MLM,iron man: leading stage race
379,A man is leading the race,vocab_1400.txt,none,MLM,iron man: leading stage race
12,A skilled person is riding a bicycle on one wheel,vocab_1400.txt,none,T5,.
52,A man is jumping into an empty pool,vocab_1400.txt,none,T5,.
57,Four girls are doing backbends and playing outdoors,vocab_1400.txt,none,T5,:
71,A man is sitting in a field,vocab_1400.txt,none,T5,.
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,none,T5,:
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,none,T5,: simple simple
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,none,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,none,T5,.
377,A man is leading the race,vocab_1400.txt,none,T5,.
379,A man is leading the race,vocab_1400.txt,none,T5,.
12,A skilled person is riding a bicycle on one wheel,vocab_1400.txt,none,BYT5,""" introduction better introduction better introduction better introduction better introduction"
52,A man is jumping into an empty pool,vocab_1400.txt,none,BYT5,""" show interpretation show interpretation show interpretation show interpretation show interpretation show interpretation show"
57,Four girls are doing backbends and playing outdoors,vocab_1400.txt,none,BYT5,""" have become analysis analysis analysis analysis analysis analysis analysis analysis analysis analysis analysis"
71,A man is sitting in a field,vocab_1400.txt,none,BYT5,""" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying """
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,none,BYT5,""" shooting machine down town town town town town town"
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,none,BYT5,""" have dancing theater inside inside inside dancing theater inside inside inside inside inside inside inside inside inside insi"
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,none,BYT5,""" have become wearing black head glass glass glass glass glass glass glass glass glass glass glass glass glass glass glass glas"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,none,BYT5,""" have read somebody inside outside outside outside outside outside outside outside outside outside outside outside outside out"
377,A man is leading the race,vocab_1400.txt,none,BYT5,""" participation participation participation participation participation participation participation participation participation"
379,A man is leading the race,vocab_1400.txt,none,BYT5,""" participation participation participation participation participation participation participation participation participation"
12,A skilled person is riding a bicycle on one wheel,vocab_1400.txt,none,EMB_SUB,Include skill person include treatment include idea even tell wheel
52,A man is jumping into an empty pool,vocab_1400.txt,none,EMB_SUB,Include man include catch even include empty pot
57,Four girls are doing backbends and playing outdoors,vocab_1400.txt,none,EMB_SUB,Two girl become being back include playing field
71,A man is sitting in a field,vocab_1400.txt,none,EMB_SUB,Include man include getting know include field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1400.txt,none,EMB_SUB,Include arm even include red jacket include treatment include blue liquor down include road
125,The blond girl is dancing behind the sound equipment,vocab_1400.txt,none,EMB_SUB,Include hair girl include dancing straight include ship equipment
140,The woman is wearing glasses and a black headdress,vocab_1400.txt,none,EMB_SUB,Include woman include wearing say include include black jacket
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1400.txt,none,EMB_SUB,Include boy include buying say include wall culture stock do buying include include publication include include bread
377,A man is leading the race,vocab_1400.txt,none,EMB_SUB,Include man include leading include race
379,A man is leading the race,vocab_1400.txt,none,EMB_SUB,Include man include leading include race
12,A skilled person is riding a bicycle on one wheel,vocab_1500.txt,english_stopwords,MLM,A blind person is holding a wheel on a wheel
52,A man is jumping into an empty pool,vocab_1500.txt,english_stopwords,MLM,A man is swimming into an empty lake
57,Four girls are doing backbends and playing outdoors,vocab_1500.txt,english_stopwords,MLM,young people are doing fishing and playing.
71,A man is sitting in a field,vocab_1500.txt,english_stopwords,MLM,A man is standing in a field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1500.txt,english_stopwords,MLM,A person with a red shirt is on a blue road down the road
125,The blond girl is dancing behind the sound equipment,vocab_1500.txt,english_stopwords,MLM,The dancing girl is dancing on the dance equipment
140,The woman is wearing glasses and a black headdress,vocab_1500.txt,english_stopwords,MLM,The woman is wearing black and a black.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1500.txt,english_stopwords,MLM,"A boy is walking up a wall, ready for combat and is bound to a."
