Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,none,BYT5,""" origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin origin"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,none,BYT5,""" second second second second second second second second second second second second second second second second second second"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1100.txt,none,EMB_SUB,Join include Company Train while realize include grow include prison even include ANSWER know art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1100.txt,none,EMB_SUB,Have coat fact include power letter coat do include rest someone PARTICULAR future include seem include coat
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1100.txt,none,EMB_SUB,professional future know like back include Furniture include teach include include leaving Faculty include let know include firm artist production someone include Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1100.txt,none,EMB_SUB,Seem include still plane include include Describe Brown know include Pink Travel
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1100.txt,none,EMB_SUB,Include colors speak bad language someone have familiar colors liberal include say
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1100.txt,none,EMB_SUB,Like include route include afford aspect ordinary include way say include Middle route include include wife circumstances include Route Read
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1100.txt,none,EMB_SUB,"Even opportunity include female "" want master "" will let include second female inside someone include want include factor do have include colors explain"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1100.txt,none,EMB_SUB,Colors like make include necessary farm spot do man pink snow include blue leg
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1100.txt,none,EMB_SUB,Works include heart beat sleep include silence kid life become possibility dependent even knowledge. Knowledge include someone someone heart strength include manner even have disease march subject include works include silence kid life. Possibility have march happen include kill
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1100.txt,none,EMB_SUB,Thing buy Flesh Life include Coat seat include let Discover Create Wish even understand include origin whole success
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1200.txt,english_stopwords,MLM,he attend university there from then to university and university with a degree in engineering.
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1200.txt,english_stopwords,MLM,"This issue was the official letter issue for the rest of his life, and both were:."
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_1200.txt,english_stopwords,MLM,after that he was back to work to teach at the national university and then he was the music teacher of the national youth Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_1200.txt,english_stopwords,MLM,It is still found as the only plant in the whole.
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_1200.txt,english_stopwords,MLM,"The pair speak bad language of their fellow pair, and:"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_1200.txt,english_stopwords,MLM,There was close to wind power all the way up the entire coast and as long as as in.
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_1200.txt,english_stopwords,MLM,"On opportunity the male "" male master "" will let a second male inside of the house; the reason for this is not."
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_1200.txt,english_stopwords,MLM,"here, these make an ideal hunting spot for both, red horse and blue."
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_1200.txt,english_stopwords,MLM,heart or heart beat failure and complete heart failure are both people with disease. there is weakness of heart failure and people with this disease are subject to death or complete heart failure. these both can happen at once.
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_1200.txt,english_stopwords,MLM,"they had don, a horse, and then don and don, but they were not very."
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_1200.txt,english_stopwords,T5,. ( in the form of an article on how to make the difference in the process of making the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_1200.txt,english_stopwords,T5,-  and it was very simple to use and simple to use in any way that you can use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in any way you want to use it in
